2075;DL96;CEFADROXILO;CEFADROXILO;250MG/5ML X 100 ML PPS;DISTRILAB;0.00;134.64;0.00
2076;DL97;ACIDO VALPROICO;ACIDO VALPROICO;500MG X 30 TAB;DISTRILAB;0.00;192.40;0.00
2077;DL98;ACICLOVIR;ACICLOVIR;200MG X 10 TAB (BLISTER);DISTRILAB;0.00;34.40;0.00
2078;DL99;ACICLOVIR;ACICLOVIR;5% X 10G CREMA;DISTRILAB;31.69;43.29;0.00
2079;DL100;MIDAZOLAM;MIDAZOLAM;15MG/3ML X 5 AMP IM-IV;DISTRILAB;0.00;618.80;0.00
2080;DL101;DISCETAM;LEVETIRACETAM;1000MG X 30 COMP;DISTRILAB;0.00;375.70;0.00
2081;DL102;DISLEPTAL;OXCARBAZEPINA;300MG X 30 TAB;DISTRILAB;0.00;236.64;0.00
2082;MDK19;ESOMEPRAZOL;ESOMEPRAZOL;40MG X 20 TAB;MEDRIKHA;0.00;132.60;0.00
2083;030035CO42;DIAZEPAM;DIAZEPAM;10MG / 2ML X 5AMP IM/IV;BIOSANO;0.00;422.96;0.00
2084;811-10-01775;FLOMED;BENCIDAMINA 0.15%;180ML X 1 UND;ELMOR;66.18;86.03;0.00
2085;811-10-01164;TRITTICO;TRAZODONE;100MG X 30 TAB;ELMOR;125.94;251.16;0.00
2086;811-10-01002;ALBICAR;ALBENDAZOL;400MG/10ML X 10ML;ELMOR;60.42;82.47;0.00
2087;811-10-01294;ALRES;ACETAMI - DEXTROCLORF - CAFEINA;500MG/30MG/2MG X 10 TAB;ELMOR;52.37;104.74;0.00
2088;811-10-01093;BRUDOL;IBUPROFENO - CAFEINA;400MG/65MG X 20 TAB;ELMOR;64.39;106.59;0.00
2089;811-10-01460;FLATORIL;DIMETILPOLISILOXANO;125MG X 20 CAPS;ELMOR;137.11;178.24;0.00
2090;811-10-01196;ULCENOL;FAMOTIDINA;20MG X 10 TAB;ELMOR;39.18;50.94;0.00
2091;SM75;ATENOLOL;ATENOLOL;100MG X 30 TAB;SM PHARMA;36.75;65.28;0.00
2092;SM76;BRADOL;DIPIRONA;500MG X 20 TAB;SM PHARMA;17.64;31.33;0.00
2093;SM77;IBUPROFENO;IBUPROFENO;400MG X 20 TAB;SM PHARMA;29.40;52.22;0.00
2094;SM78;IRBERTAN;IRBESARTAN;150MG X 14 TAB;SM PHARMA;29.40;52.22;0.00
2095;SM79;IRBERTAN;IRBESARTAN;150MG X 28 TAB;SM PHARMA;44.10;78.34;0.00
2096;SM80;KETOLAC;KETOROLAC TROMETAMINA;20MG X 10 TAB;SM PHARMA;41.65;36.99;0.00
2097;SM81;LOPERAMIDA;LOPERAMIDA;2MG X CAJA 50 BLISTER X 4 TAB;SM PHARMA;0.00;0.00;0.00
2098;SM82;LORAPSED;LORATADINA - PSEUDOEFEDRINA SULFATO;5MG-60MG/5ML X 60ML;SM PHARMA;18.38;32.64;0.00
2099;SM83;MEDIGRIP NOCHE;ACETAMI - CLORFEN MALEATO;500MG-3MG X 10 TAB;SM PHARMA;29.40;56.83;0.00
2100;SM84;TERYSOL;FUROSEMIDA;40MG X 10 TAB;SM PHARMA;7.84;13.93;0.00
2101;SM85;LOPERAMIDA;LOPERAMIDA;2MG X 4 TAB (BLISTER);SM PHARMA;3.92;6.96;0.00
2102;146031071;CALMOX;MELOXICAM;15MG X 20 TAB;MEYER;113.93;173.54;0.00
2103;361110151;HEPAFOL FORTE;HIERRO - VIT B12;150MG-0,015MG/15ML X 240 ML;MEYER;273.59;469.77;0.00
2104;397011101;IBUTANFEM;IBUPROFENO-HIOSCINA;400MG-20MG X 30 TAB;MEYER;154.70;225.06;0.00
2105;392301161;IMAZOL DUAL;CLOTRIMAZOL;500MG X 1 CAP BLANDA VAG + CREMA VAG 10GR;MEYER;36.23;56.73;0.00
2106;3031071;NONAFOL;ACIDO FOLICO;10MG X 20 TAB;MEYER;36.79;53.89;0.00
2107;2031031;NONAFOL;ACIDO FOLICO;5MG X 10 TAB;MEYER;17.60;24.34;0.00
2108;2031071;NONAFOL;ACIDO FOLICO;5MG X 20 TAB;MEYER;24.18;38.83;0.00
2109;2031101;NONAFOL;ACIDO FOLICO;5MG X 30 TAB;MEYER;36.28;58.26;0.00
2110;386031031;IBUTAN;IBUPROFENO;200MG X 10 TAB;MEYER;33.03;37.40;0.00
2111;575110131;PLEXAMIN;SUPLEMENTO NUTRICIONAL;1 UND X 120ML;MEYER;85.06;113.26;0.00
2112;500031031;SIGTIPHIN;FLAVOXATO HCL;200MG X 10 TAB;MEYER;87.34;115.25;0.00
2113;25021101;ALSART;VALSARTAN;80MG X 30 CAP;MEYER;136.13;233.60;0.00
2114;162031071;CYPRAL;CIPROFLOXACINA;500MG X 20 TAB;MEYER;56.50;185.83;0.00
2115;385031071;IBUTAN;IBUPROFENO;400MG X 20 TAB;MEYER;71.04;83.56;0.00
2116;513011104;MELIVAR;MEMANTINA;10MG X 30 COMP;MEYER;295.02;412.79;0.00
2117;514031014;MIXEL;NITAZOXANIDA;500MG X 6 TAB;MEYER;235.22;314.74;0.00
2118;684031004;TIROSTAT 50;PROPILTIOURACILO;50MG X 4 TAB;MEYER;89.09;123.18;0.00
2119;686031074;TIZAFEN;ACETAMINOFEN - TIZANIDINA;350MG/2MG X 20 TAB;MEYER;183.84;259.01;0.00
2120;146046;AIREX;OXIMETAZOLINA CLORH;0.05% X15 ML SOL NASAL;PHARMETIQUE;58.46;67.54;0.00
2121;146012;XEROGRAX;ORLISTAT;120MG X 60 CAP;PHARMETIQUE;608.22;803.61;0.00
2122;146042;ESOZ HP COMBO;ESOMEPR-AMOXIC-CLARITR;40MG-500MG-500MG TRATAMIENTO 14 DIAS;PHARMETIQUE;939.05;1085.02;0.00
2123;146051;OCAM PROTECT 7.5;MELOXICAM + ESOMEPRAZOL;7.5MG/20MG X 10 TAB;PHARMETIQUE;71.02;110.50;0.00
2124;146000;NIFEDIPINA;NIFEDIPINA;10MG X 14 CAP;LA SANTE;20.07;47.04;0.00
2125;271M6FE00V;CLORACI;VITAMINA C;1000MG X 30 TAB;COFASA;100.00;157.71;0.00
2126;67381;OMEPRAZOL;OMEPRAZOL;20MG X 32 CAP;GENVEN;91.86;163.03;0.00
2127;27745;CLOTRIMAZOL;CLOTRIMAZOL;1% X 20 GRAMOS CREMA;GENVEN;121.50;145.00;0.00
2128;57366;CIPROFLOXACINA;CIPROFLOXACINA;500MG X 10 COMP;GENVEN;80.16;132.37;0.00
2129;56123;ASAPROL;ACIDO ACETILSALICILICO;81MG X 40 COMP;GENVEN;87.02;162.27;0.00
2130;21929;DIKLASON GEL;DICLOFENAC DIETILAMONIO;1.16% X 50 GRAMOS GEL;LETI;194.41;253.29;0.00
2131;51487;LETISAN;VITAMINA C;500MG X 10 TAB MAST (TIRA);LETI;29.89;45.58;0.00
2132;17744;DESLORATADINA;DESLORATADINA;0.5MG/ML X 60 ML JBE;GENVEN;59.39;95.83;0.00
2133;47564;CARVEDILOL;CARVEDILOL;12.5 X 15 COMP;GENVEN;54.76;73.96;0.00
2134;47563;CARVEDILOL;CARVEDILOL;6.25 X 15 COMP;GENVEN;42.04;57.33;0.00
2135;11591;GYNODERAIN;TRITICUM VULGARE;20% X 60 G TOP VAG -7 CANULAS VAG;LETI;534.62;996.89;0.00
2136;47396;DICLOFENAC SODICO;DICLOFENAC SODICO;50MG X 10 COMP;GENVEN;23.47;28.01;0.00
2137;47049;AMOXICILINA;AMOXICILINA;500MG X 12 CAP;GENVEN;104.10;134.81;0.00
2138;41961;ULGARIN;ESOMEPRAZOL;40MG X 16 CAP;LETI;133.33;271.72;0.00
2139;41960;ULGARIN;ESOMEPRAZOL;20MG X 16 CAP;LETI;116.96;151.46;0.00
2140;27770;IBUPROFENO;IBUPROFENO;100MG/5ML X 90ML SUSP;GENVEN;67.70;80.80;0.00
2141;41843;TENSOMAX;NIFEDIPINA;30MG X 40 CAP;LETI;292.66;620.91;0.00
2142;17459;CETIRIZINA;CETIRIZINA;1MG/ML X 60 ML SUSP;GENVEN;46.96;85.41;0.00
2143;41358;REMINAL;ENALAPRIL MALEATO;20MG X 30 COMP;LETI;64.95;176.16;0.00
2144;37924;DICLOFENAC POTASICO;DICLOFENAC POTASICO;50MG X 30 COMP;GENVEN;33.11;76.23;0.00
2145;11594;GYNODERAIN;TRITICUM VULGARE;0.6G X 6 OVULOS VAG;LETI;421.72;503.29;0.00
2146;27422;MONTELUKAST;MONTELUKAST;10MG X 10 COMP;GENVEN;53.04;79.90;0.00
2147;27410;FLUCONAZOL;FLUCONAZOL;150MG X 2 CAP;GENVEN;33.83;120.00;0.00
2148;27345;ATORVASTATINA;ATORVASTATINA;40MG X 10 COMP;GENVEN;82.20;135.77;0.00
2149;11438;LISILETIC;LISINOPRIL + HCTZ;20MG-12.5MG X 30 TAB;LETI;592.31;706.87;0.00
2150;27265;LERCANIDIPINA CLORH;LERCANIDIPINA CLORH;10MG X 30 COMP;GENVEN;248.27;451.58;0.00
2151;11428;AXOKINE;MOXIFLOXACINA;400MG X 5 COMP;LETI;446.13;946.51;0.00
2152;11335;ASARAP;RIVAROXABAN;10MG X 20 COMP;LETI;82.91;362.13;0.00
2153;11256;CLENOSAN;TICAGRELOR;90MG X 20 COMP;LETI;395.96;766.94;0.00
2154;27149;ACIDO FOLICO;ACIDO FOLICO;10MG X 30 TAB;GENVEN;22.07;73.15;0.00
2155;11183;ACICLOR AP;ACICLOVIR;1G X 10 COMP A.P;LETI;410.09;604.18;0.00
2156;27148;ACIDO FOLICO;ACIDO FOLICO;5MG X 30 COMP;GENVEN;29.54;68.54;0.00
2157;31879;OLMECAR;OLMESARTAN MEDOXO;20MG X 30 COMP;LETI;349.88;289.96;0.00
2158;27075;GENTAMICINA;GENTAMICINA;80MG/2ML (40MG/ML) X 1 AMP IM-IV;GENVEN;48.70;88.73;0.00
2159;27946;AZITROMICINA;AZITROMICINA;500MG X 5 COMP;GENVEN;146.56;158.43;0.00
2160;27905;ACETAMINOFEN;ACETAMINOFEN;650MG X 10 COMP;GENVEN;29.16;34.52;0.00
2161;26565;COVENTROL;CARVEDILOL;25MG X 30 COMP;LETI;173.45;331.95;0.00
2162;27816;AMLODIPINA;AMLODIPINA;5MG X 30 COMP;GENVEN;89.96;107.36;0.00
2163;21927;DIKLASON;DICLOFENAC POTASICO;75MG/3ML X 1 AMP IM;LETI;151.82;283.09;0.00
2164;21856;TEKRON;SULBUTIAMINA;200MG X 30 COMP;LETI;511.48;714.93;0.00
2165;36564;COVENTROL;CARVEDILOL;12.5MG X 30 COMP;LETI;351.44;291.26;0.00
2166;21787;KETOREL;KETOROLAC TROMETAMINA;30MG/ML X 1 AMP IM-IV;LETI;72.93;151.52;0.00
2167;37028;PANTOPRAZOL;PANTOPRAZOL;40MG X 10 COMP LIB ENTER;GENVEN;131.59;98.15;0.00
2168;37345;ATORVASTATINA;ATORVASTATINA;40MG X 30 COMP;GENVEN;233.58;337.98;0.00
2169;21752;DIKLASON A.P;DICLOFENAC POTASICO;100MG X 20 COMP AP;LETI;163.58;241.01;0.00
2170;37665;ACETAMINOFEN;ACETAMINOFEN;500MG X 10 COMP;GENVEN;19.93;32.71;0.00
2171;37717;BISOPROLOL FUMARATO;BISOPROLOL FUMARATO;2.5MG X 20 COMP;GENVEN;128.57;95.90;0.00
2172;37780;TIOCOLCHICOSIDO;TIOCOLCHICOSIDO;4MG X 10 COMP;GENVEN;107.53;80.22;0.00
2173;11018;GENLET;FLAVOXATO;200MG X 20 COMP;LETI;133.30;376.51;0.00
2174;37853;ENALAPRIL MALEATO;ENALAPRIL MALEATO;20MG X 30 COMP;GENVEN;41.36;62.31;0.00
2175;37873;LOSARTAN POTAS-HIDROCLOR;LOSARTAN POTAS-HIDROCLOR;50MG-12.5MG X 15 COMP;GENVEN;101.53;80.57;0.00
2176;21494;BIOLETISAN FORTE;PINUS PINASTER AITON - VITAMINA C;50MG-500MG X 20 CAP;LETI;360.37;268.80;0.00
2177;37880;OLMESARTAN MEDOXO;OLMESARTAN MEDOXO;40MG X 14 COMP;GENVEN;97.91;161.73;0.00
2178;17905;ACETAMINOFEN;ACETAMINOFEN;650MG X 30 COMP;GENVEN;57.83;103.25;0.00
2179;17827;SERTRALINA;SERTRALINA;50MG X 10 COMP;GENVEN;100.12;80.31;0.00
2180;31880;OLMECAR;OLMESARTAN MEDOXO;40MG X 30 COMP;LETI;658.77;545.96;0.00
2181;11977;PROXIME;LEVOFLOXACINA;750MG X 5 COMP;LETI;145.78;281.70;0.00
2182;11924;DIKLASON;DICLOFENAC POTASICO;50MG X  10 COMP;LETI;5.29;58.00;0.00
2183;11808;SITAGLIS MET;SITAGLIPTINA-METFORMINA;50MG-1000MG X 28 COMP;LETI;668.75;798.08;0.00
2184;11247;TEFENOL;TRAMADOL-ACETAMINOFEN;37.5MG-325MG X 20 COMP;LETI;240.10;318.37;0.00
2185;11767;DAYZOL;IBUPROFENO-TIOCOLCHICOSIDO;400MG-4MG X 30 COMP;LETI;126.82;263.51;0.00
2186;31580;REMINALET;ENALAPRIL MALEATO-HTCZ;20MG-12,5MG X 30 TAB;LETI;247.60;263.82;0.00
2187;21714;BIOTALOL;BISOPROLOL FUMARATO;10MG X 30 COMP;LETI;171.52;315.46;0.00
2188;17802;MELOXICAM;MELOXICAM;15MG X 10 COMP;GENVEN;64.11;95.52;0.00
2189;17746;DESLORATADINA;DESLORATADINA;5MG X 10 COMP;GENVEN;39.67;61.12;0.00
2190;17735;LORATADINA;LORATADINA;10MG X 10 COMP;GENVEN;19.87;34.33;0.00
2191;17495;METFORMINA CLORH;METFORMINA CLORH;850MG X 30 COMP;GENVEN;127.64;173.05;0.00
2192;17402;TADALAFILO;TADALAFILO;5MG X 14 COMP;GENVEN;26.07;54.14;0.00
2193;17174;AMIKACINA;AMIKACINA;500MG/2ML X 1 AMP IM-IV;GENVEN;86.76;103.53;0.00
2194;17149;ACIDO FOLICO;ACIDO FOLICO;10MG X 20 COMP;GENVEN;20.70;46.96;0.00
2195;17103;CLINDAMICINA;CLINDAMICINA;600MG/4ML X 1 AMP IM-IV;GENVEN;74.37;139.52;0.00
2196;11617;ALIVET;ACETAMINOFEN- CLORFENIRAMINA;500MG-2MG X 6 SOB GRANU LIMON;LETI;134.51;219.73;0.00
2197;11573;MIGREN;ACETAMIN-CAFEI-DIHIDROERG;650MG-50MG-1MG X 10 COMP;LETI;41.22;100.40;0.00
2198;11477;PHARMORAT FORTE;RAIZ DE GINSENG;X 20 CAP BLANDAS;LETI;220.44;263.07;0.00
2199;37714;BISOPROLOL FUMARATO;BISOPROLOL FUMARATO;10MG X 20 COMP;GENVEN;96.41;152.64;0.00
2200;11166;CANFIR L.P;METFORMINA CLORH;750MG X 30 COMP LP;LETI;170.59;345.59;0.00
2201;GAM1;GAMPRESS;BIMATOPROST - TIMOLOL;0.03%-0.5% X 3ML SOL OFT;OFTALMI;156.60;364.77;0.00
2202;688223024;TOPISEPT;ACIDO FUSIDICO;2% X 15 G CREMA;MEYER;265.31;373.80;0.00
2203;136031074;BACTRIM;SULFAMETOXAZOL + TRIMETROPIN;400MG/80MG X 20 TAB;MEYER;363.14;479.68;0.00
2204;134031034;BACTRIM F;SULFAMETOXAZOL + TRIMETROPIN;800MG/160MG X 10 TAB;MEYER;333.20;440.14;0.00
2205;811-10-01081;PROVICAR;L-CARNITINA;1G/10ML X 180ML SOL ORAL;ELMOR;177.26;230.44;0.00
2206;811-10-01125;PEREBRON ADULTO;OXOL;50MG/5ML X 120ML SABOR MIEL-LIMON;ELMOR;82.92;143.81;0.00
2207;811-10-01121;PEREBRON ADULTO;OXOLAMINA;50MG/5ML X 120ML SABOR FRAMBUESA;ELMOR;76.42;132.52;0.00
2208;811-10-01647;OFAFLAN PEDIATRICO;DICLOFENAC POTASICO;2MG/ML X 120ML SUSP ORAL;ELMOR;133.99;174.18;0.00
2209;811-10-01021;SAVER;AZITROMICINA;500MG X 5 COMP;ELMOR;77.82;101.17;0.00
2210;811-10-01308;BRUGESIC FORTE PEDIATRICO;IBUPROFENO;200MG/5ML X 60 ML SUSP ORAL;ELMOR;73.48;95.52;0.00
2211;811-10-01224;CEFONAX;CEFADROXILO;500MG X 16 CAPS;ELMOR;161.69;210.20;0.00
2212;811-10-01048;CIPROFLOX;CIPROFLOXACINA;500MG X 12 TAB;ELMOR;99.29;129.07;0.00
2213;811-10-01461;FLATORIL;DIMETILPOLISILOXANO;80MG/ML X 20ML SUSP GOTAS;ELMOR;102.38;221.83;0.00
2214;811-10-01231;GENURIN;FLAVOXATO;200MG X 10 COMP;ELMOR;140.95;183.24;0.00
2215;811-10-01730;TACHIPIRIN FORTE PEDIATRICO;ACETAMINOFEN;160MG/5ML X 120ML SABOR TUTTI-FRUTTI;ELMOR;65.55;85.22;0.00
2216;811-10-01132;TACHIPIRIN;ACETAMINOFEN;500MG X 20 TAB;ELMOR;37.21;48.37;0.00
2217;001-009-00006;HIDRIBET;LOCION HIDRATANTE;10% X 125ML;MEDIHEALTH;242.00;354.64;0.00
2218;001-009-00051;LACTIBON;LIMPIADOR SUAVE RESTAURADOR MANTO ACIDO;1 BARRA X 120GR;MEDIHEALTH;202.00;306.59;0.00
2219;001-009-00080;UMBRELLLA KIDS;PROTECTOR SOLAR SPF 50+;1 UND X 120 GR;MEDIHEALTH;348.00;562.85;0.00
2220;001-004-00216;ROVARTAL 10;ROSUVASTATINA;10MG X 30 COMP;MEGALABS;136.00;251.68;0.00
2221;001-004-00217;ROVARTAL 40;ROSUVASTATINA;40MG X 30 COMP;MEGALABS;221.00;423.28;0.00
2222;001-012-PTR3169;ROWELUK 10;MONTELUKAST;10MG X 30 TAB;ROWE;126.70;164.71;0.00
2223;001-012-PTR3168;ROWELUK 5;MONTELUKAST;5MG X 30 TAB MAST;ROWE;75.00;141.86;0.00
2224;001-015-10018;SERLINE;SERTRALINA;50MG X 10 COMP;ROWE;72.00;106.39;0.00
2225;GFF1;ACETAMINOFEN;ACETAMINOFEN;500MG X 10 TAB;GLAFF;0.00;14.21;0.00
2226;001-004-00092;SESAREN XR;VENLAFAXINA;150MG X 15 CAPS LP;MEGALABS;380.00;569.71;0.00
2227;GFF2;AMBROXOL CLORHIDRATO;AMBROXOL CLORHIDRATO;30MG X 20 TAB;GLAFF;0.00;73.98;0.00
2228;GFF3;AMLODIPINA;AMLODIPINA;5MG X 30 TAB;GLAFF;0.00;26.11;0.00
2229;GFF4;AZITROMICINA;AZITROMICINA;500MG X 3 TAB;GLAFF;0.00;52.22;0.00
2230;GFF5;CETIRIZINA;CETIRIZINA;10MG X 10 TAB;GLAFF;0.00;13.06;0.00
2231;001-013-PTP0174;TADIFIL;TADALAFILO;20MG X 1 TAB;KLINOS;18.00;30.89;0.00
2232;GFF6;CLOPIDOGREL;CLOPIDOGREL;75MG X 30 TAB;GLAFF;0.00;103.58;0.00
2233;GFF7;IBUPROFENO-TIOCOLCHICOSIDO;IBUPROFENO-TIOCOLCHICOSIDO;400MG-4MG X 15 TAB;GLAFF;0.00;93.57;0.00
2234;001-012-PTR3215;TOPIRAX 50;TOPIRAMATO;50MG X 30 COMP;MEGALABS;162.00;236.81;0.00
2235;GFF8;IBUPROFENO-TIOCOLCHICOSIDO;IBUPROFENO-TIOCOLCHICOSIDO;600MG-4MG X 15 TAB;GLAFF;0.00;99.23;0.00
2236;GFF9;LOSARTAN POTASICO;LOSARTAN POTASICO;100MG X 30 TAB;GLAFF;0.00;87.04;0.00
2237;GFF10;LOSARTAN POTASICO;LOSARTAN POTASICO;50MG X 30 TAB;GLAFF;0.00;48.74;0.00
2238;GFF11;METFORMINA CLORHIDRATO;METFORMINA CLORHIDRATO;850MG X 30 TAB;GLAFF;0.00;47.01;0.00
2239;GFF12;OMEPRAZOL;OMEPRAZOL;40MG X 30 CAP;GLAFF;0.00;85.31;0.00
2240;001-003-00034;VITAMINA B12;VITAMINA B12;1000MCG/ML X 3 AMP 1ML;KLINOS;122.00;179.61;0.00
2241;GFF13;PREGABALINA;PREGABALINA;150MG X 20 CAP;GLAFF;0.00;103.58;0.00
2242;001-003-00036;VITAMINA B12;VITAMINA B12;500 MCG X 20 CAP;KLINOS;113.00;165.88;0.00
2243;GFF14;PREGABALINA;PREGABALINA;75MG X 20 CAP;GLAFF;0.00;60.93;0.00
2244;001-003-00047;VITAMINA C;VITAMINA C;100MG/ML X 3 AMP 5ML IM-IV;KLINOS;122.00;218.50;0.00
2245;GFF15;VALSARTAN;VALSARTAN;80MG X 30 TAB;GLAFF;0.00;165.38;0.00
2246;GFF16;VORICONAZOL;VORICONAZOL;200MG X 1 AMP PPS;GLAFF;0.00;1083.65;0.00
2247;001-013-PTP0178;FEBRIP;ACETAMINOFEN;650MG X 14 COMP;KLINOS;20.00;32.03;0.00
2248;001-013-00019;FEBRIP;ACETAMINOFEN;650MG X 7 COMP;KLINOS;13.00;22.88;0.00
2249;001-003-00012;ACIDO FOLICO;ACIDO FOLICO;5MG X 30 COMP;KLINOS;27.00;46.90;0.00
2250;001-002-00203;AFOKLIN;ACIDO FOLICO;10MG X 20 COMP;KLINOS;38.00;56.06;0.00
2251;001-012-PTR3191;ASTEFOR 500;LEVOFLOXACINA;500MG X 10 COMP;ROWE;128.05;166.47;0.00
2252;001-003-00005;ACIDO FOLICO;ACIDO FOLICO;10MG/ML X 3 AMP 1ML;KLINOS;160.00;234.52;0.00
2253;001-003-00016;BACITRACINA;BACITRACINA;500UI/G X 15 GRAMOS UNG TOPIC;KLINOS;63.00;117.83;0.00
2254;001-009-00022;BETARRETIN;TRETINOINA;0.05% X 60ML LOCION;MEDIHEALTH;238.00;348.92;0.00
2255;001-009-00039;BETARRETIN H;TRETINOINA-HIDROQUINOA;0.05%-5% X 30 GRAMOS CREMA;MEDIHEALTH;177.00;303.16;0.00
2256;001-011-00028;BRIMOPRESS;TARTRATO DE BRIMONIDINA;0.2% X 5ML SOL OFTALM ESTERIL;POEN;183.00;231.09;0.00
2257;001-004-00308;FENTADROL;FEXOFENADINA;120MG X 10 TAB;MEGALABS;47.00;69.78;0.00
2258;001-012-PTR2013;BUMELEX 1;BUMETADINA;1MG X 16 COMP;ROWE;125.00;196.77;0.00
2259;001-013-PTP0169;FERGANIC FOLIC;HIERRO - ACIDO FOLICO;40MG-350MCG X 30 TAB MAST;ROWE;192.00;281.42;0.00
2260;001-015-10006;CICLOKLAN;ACIDO TRANEXAMICO;500MG/5ML X 1 AMP;KLINOS;83.00;122.41;0.00
2261;001-013-PTP0049;FERGANIC PEDIATRICO;HIERRO;20MG/ML X 15ML SOL GOTAS;ROWE;110.00;199.06;0.00
2262;001-012-PTR0056;FLODONT;BENZIDAMINA CLORHIDRATO;1 UND X 15GR UNGUENTO BUCAL;MEGALABS;53.00;86.94;0.00
2263;001-013-PTP2129;FLUCON;FLUCONAZOL;150MG X 2 CAP;ROWE;46.00;84.66;0.00
2264;001-012-PTR0019;CLENBUNAL 0.020;CLENBUTEROL CLORH;0.020MG X 10 COMP;ROWE;53.00;78.94;0.00
2265;001-012-PTR2019;CLENBUNAL 0.020;CLENBUTEROL CLORH;0.020MG X 20 COMP;ROWE;68.00;100.67;0.00
2266;001-012-PTR1097;FLUTIXAIR;SALMETEROL - FLUTICASONA PROP;25MCG-125MCG X 120 DOSIS INH ORAL;ROWE;522.00;874.02;0.00
2267;001-012-PTR1098;FLUTIXAIR;SALMETEROL - FLUTICASONA PROP;25MCG-250MCG X 120 DOSIS INH ORAL;ROWE;627.00;916.34;0.00
2268;001-012-PTR1099;FLUTIXAIR;SALMETEROL - FLUTICASONA PROP;25MCG-50MCG X 120 DOSIS INH ORAL;ROWE;423.00;634.92;0.00
2269;001-004-00247;CORENTEL 1.25;BISOPROLOL FUMARATO;1.25MG X 30 COMP;MEGALABS;101.20;131.56;0.00
2270;001-011-00008;GLAUCOTENSIL D;DORZOLAMIDA;2% X 5ML SOL OFTAL;POEN;180.00;300.87;0.00
2271;001-004-00244;CORENTEL 10;BISOPROLOL FUMARATO;10MG X 30 COMP;MEGALABS;143.00;232.23;0.00
2272;001-011-00007;GLAUCOTENSIL T;DORZOLAMIDA - TIMOLOL;2%/0.5% X 5ML SOL OFTAL;POEN;201.00;277.99;0.00
2273;001-004-00248;CORENTEL 2.5;BISOPROLOL FUMARATO;2.5MG X 30 COMP;MEGALABS;95.00;139.57;0.00
2274;001-012-ptr0150;GRAUSIN;SUPLEMENTO VITAMINICO B;JARABE X 120 ML;MEGALABS;96.00;155.58;0.00
2275;001-004-00243;CORENTEL 5;BISOPROLOL FUMARATO;5MG X 10 COMP;ROEMMERS;58.00;88.09;0.00
2276;001-015-00035;KELAC;KETOROLACO TROMETAMINA;30MG X 4 TAB SUBLINGUALES;KLINOS;58.00;94.95;0.00
2277;001-004-00242;CORENTEL 5;BISOPROLOL FUMARATO;5MG X 30 COMP;MEGALABS;116.00;176.18;0.00
2278;001-013-PTP0067;KELFEN;KETOPROFENO;100MG X 20 COMP;ROWE;80.00;129.27;0.00
2279;001-004-00232;LODIPIN;AMLODIPINO;10MG X 10 COMP;MEGALABS;27.00;48.05;0.00
2280;001-004-00246;CORENTEL H;BISOPROLOL HTC;10MG/6.25MG X 30COMP;MEGALABS;152.00;233.38;0.00
2281;001-004-00231;LODIPIN;AMLODIPINO;10MG X 30 COMP;MEGALABS;68.00;100.67;0.00
2282;001-004-00277;COROPRES 32;CANDESARTAN CILEXETILO;32MG X 30 COMP;MEGALABS;255.00;411.84;0.00
2283;001-004-00265;LODIPIN;AMLODIPINO;5MG X 10 COMP;MEGALABS;27.00;46.90;0.00
2284;001-004-00259;MANTIXA 2.5;APIXABAN;2.5MG X 30 COMP;MEGALABS;290.00;473.62;0.00
2285;001-004-00240;COROPRES 8;CANDESARTAN CILEXETILO;8MG X 30 COMP;MEGALABS;105.00;188.76;0.00
2286;001-004-00260;MANTIXA 5;APIXABAN;5MG X 30 COMP;MEGALABS;424.00;692.12;0.00
2287;001-012-PTR3153;CURPINOL 12.5;CARVEDILOL;12.5MG X 30 COMP;ROWE;140.00;182.00;0.00
2288;001-004-00209;MARTESIA 25;PREGABALINA;25MG X 30 CAP;MEGALABS;125.00;183.04;0.00
2289;001-012-PTR3189;CURPINOL 6.25;CARVEDILOL;6.25MG X 10 COMP;ROWE;35.00;80.08;0.00
2290;001-015-10026;MIGRAVAL;SUMATRIPTAN;100MG X 4 COMP;ROWE;284.00;400.40;0.00
2291;001-012-PTR3155;CURPINOL 6.25;CARVEDILOL;6.25MG X 30 COMP;ROWE;118.80;183.04;0.00
2292;001-015-10027;MIGRAVAL;SUMATRIPTAN;100MG X 8 COMP;ROWE;393.00;560.56;0.00
2293;001-015-10010;MISELLIM;FLUNARIZINA;10MG X 20 COMP;ROWE;104.00;152.15;0.00
2294;001-015-10023;DALTAZEN;DILTIAZEM HCI;60MG X 20 COMP;KLINOS;248.00;343.20;0.00
2295;001-009-00057;DERMACORTINE;MOMETASONA;0.1% X 15 GRAMOS CREMA;MEDIHEALTH;134.00;196.77;0.00
2296;001-012-PTR3162;NEFROTAL;LOSARTAN POTASICO;50MG X 14 COMP;ROWE;44.88;58.34;0.00
2297;001-009-00045;DERMOSUPRIL;DESONIDA;0.05% X 120ML EMUL TOPIC;MEDIHEALTH;271.00;463.32;0.00
2298;001-004-00258;DIAFORMINA;METFORMINA CLORHIDRATO;1000MG X 30 COMP;MEGALABS;203.00;400.40;0.00
2299;001-012-PTR3157;DIECAPS;ORLISTAT;120MG X 30 CAP;ROWE;372.00;544.54;0.00
2300;001-012-PTR3170;DIECAPS;ORLISTAT;60MG X 30 CAP;ROWE;221.00;323.75;0.00
2301;001-004-00117;EDAGAN 200;QUETIAPINA;200MG X 30 COMP;MEGALABS;337.00;511.37;0.00
